id,attribut,valeur,ref,impactprix,impactpoids
12,"Taille:select:1, Couleur:select:2, Effet:select:0","14 (x1800):1,Crystal:2,Lilac:1",5039042,279.9,5360
12,"Taille:select:1, Couleur:select:2, Effet:select:0","14 (x1800):1,Crystal:2,Silver Glaze:1",5101420,279.9,5360
12,"Taille:select:1, Couleur:select:2, Effet:select:0","14 (x1800):1,Crystal:2,Silver Night:1",1134427,279.9,5360
12,"Taille:select:1, Couleur:select:2, Effet:select:0","14 (x1800):1,Crystal:2,Silver Shade:1",982301,279.9,5360
23,"Taille:select:1, Couleur:select:2, Effet:select:0","63x22 (x125):1,Crystal:2,Golden Teak:1",859916,129,75
23,"Taille:select:1, Couleur:select:2, Effet:select:0","76x22 (x100):1,Crystal:2,Golden Teak:1",854284,69,0
24,"Taille:select:1, Couleur:select:2, Effet:select:0","63x22 (x125):1,Crystal:2,Golden Teak:1",668597,129,75
24,"Taille:select:1, Couleur:select:2, Effet:select:0","76x22 (x100):1,Crystal:2,Golden Teak:1",632888,69,0
28,"Taille:select:1, Couleur:select:2, Effet:select:0","10 (x1792):1,Crystal:2,Blue AB:1",187449,327,3296
28,"Taille:select:1, Couleur:select:2, Effet:select:0","10 (x1792):1,Crystal:2,Golden Teak:1",877003,327,3296
34,"Taille:select:1, Couleur:select:2, Effet:select:0","20 (x144):1,Crystal:2,Blue AB:1",262027,333.2,287
34,"Taille:select:1, Couleur:select:2, Effet:select:0","30 (x48):1,Crystal:2,Blue AB:1",262029,179.2,95
34,"Taille:select:1, Couleur:select:2, Effet:select:0","30 (x48):1,Crystal:2,Golden Shadow:1",987871,179.2,95
34,"Taille:select:1, Couleur:select:2, Effet:select:0","30 (x48):1,Crystal:2,Golden Teak:1",679428,179.2,95
34,"Taille:select:1, Couleur:select:2, Effet:select:0","30 (x48):1,Crystal:2,Silver Glaze:1",5101421,179.2,95
34,"Taille:select:1, Couleur:select:2, Effet:select:0","40 (x40):1,Crystal:2,Blue AB:1",262035,283.2,119
34,"Taille:select:1, Couleur:select:2, Effet:select:0","40 (x40):1,Crystal:2,Golden Shadow:1",982134,283.2,159
34,"Taille:select:1, Couleur:select:2, Effet:select:0","40 (x40):1,Crystal:2,Golden Teak:1",889227,283.2,159
34,"Taille:select:1, Couleur:select:2, Effet:select:0","40 (x40):1,Crystal:2,Silver Glaze:1",5101422,283.2,159
38,"Taille:select:1, Couleur:select:2, Effet:select:0","40x11 (x336):1,Crystal:2,Blue AB:1",170300,85,624
38,"Taille:select:1, Couleur:select:2, Effet:select:0","40x11 (x336):1,Crystal:2,Golden Shadow:1",1136566,85,624
38,"Taille:select:1, Couleur:select:2, Effet:select:0","40x11 (x336):1,Crystal:2,Golden Teak:1",681160,85,624
38,"Taille:select:1, Couleur:select:2, Effet:select:0","40x11 (x336):1,Crystal:2,Silver Glaze:1",5101427,85,624
38,"Taille:select:1, Couleur:select:2, Effet:select:0","50x14 (x150):1,Crystal:2,Golden Teak:1",657377,34,102
38,"Taille:select:1, Couleur:select:2, Effet:select:0","63x13 (x150):1,Crystal:2,Golden Teak:1",679322,163,252
38,"Taille:select:1, Couleur:select:2, Effet:select:0","100x20 (x48):1,Crystal:2,Golden Teak:1",908459,94,0
42,"Taille:select:1, Couleur:select:2, Effet:select:0","28x17 (x400):1,Crystal:2,Blue AB:1",170597,531,798
42,"Taille:select:1, Couleur:select:2, Effet:select:0","28x17 (x400):1,Crystal:2,Golden Teak:1",621608,531,798
42,"Taille:select:1, Couleur:select:2, Effet:select:0","38x22 (x192):1,Crystal:2,Blue AB:1",170598,302,382
42,"Taille:select:1, Couleur:select:2, Effet:select:0","38x22 (x192):1,Crystal:2,Bronze Shade:1",1186986,302,382
42,"Taille:select:1, Couleur:select:2, Effet:select:0","38x22 (x192):1,Crystal:2,Golden Shadow:1",982140,302,382
42,"Taille:select:1, Couleur:select:2, Effet:select:0","38x22 (x192):1,Crystal:2,Golden Teak:1",288050,302,382
42,"Taille:select:1, Couleur:select:2, Effet:select:0","38x22 (x192):1,Crystal:2,Lilac:1",5039049,302,382
42,"Taille:select:1, Couleur:select:2, Effet:select:0","38x22 (x192):1,Crystal:2,Silver Glaze:1",5101423,302,382
42,"Taille:select:1, Couleur:select:2, Effet:select:0","38x22 (x192):1,Crystal:2,Silver Shade:1",982317,302,382
42,"Taille:select:1, Couleur:select:2, Effet:select:0","50x29 (x72):1,Crystal:2,Blue AB:1",170599,129,142
42,"Taille:select:1, Couleur:select:2, Effet:select:0","50x29 (x72):1,Crystal:2,Bronze Shade:1",1186987,129,142
42,"Taille:select:1, Couleur:select:2, Effet:select:0","50x29 (x72):1,Crystal:2,Golden Shadow:1",982157,129,142
42,"Taille:select:1, Couleur:select:2, Effet:select:0","50x29 (x72):1,Crystal:2,Golden Teak:1",288051,129,142
42,"Taille:select:1, Couleur:select:2, Effet:select:0","50x29 (x72):1,Crystal:2,Lilac:1",5039052,129,142
42,"Taille:select:1, Couleur:select:2, Effet:select:0","50x29 (x72):1,Crystal:2,Silver Glaze:1",5101424,129,142
42,"Taille:select:1, Couleur:select:2, Effet:select:0","50x29 (x72):1,Crystal:2,Silver Shade:1",982319,129,142
42,"Taille:select:1, Couleur:select:2, Effet:select:0","63x37 (x45):1,Crystal:2,Blue AB:1",172502,193,133
42,"Taille:select:1, Couleur:select:2, Effet:select:0","63x37 (x45):1,Crystal:2,Bronze Shade:1",1186988,193,133
42,"Taille:select:1, Couleur:select:2, Effet:select:0","63x37 (x45):1,Crystal:2,Golden Shadow:1",982158,193,133
42,"Taille:select:1, Couleur:select:2, Effet:select:0","63x37 (x45):1,Crystal:2,Golden Teak:1",826548,193,133
42,"Taille:select:1, Couleur:select:2, Effet:select:0","63x37 (x45):1,Crystal:2,Lilac:1",5039044,193,133
42,"Taille:select:1, Couleur:select:2, Effet:select:0","63x27 (x45):1,Crystal:2,Silver Glaze:1",5101425,193,133
42,"Taille:select:1, Couleur:select:2, Effet:select:0","63x37 (x45):1,Crystal:2,Silver Shade:1",982320,193,133
42,"Taille:select:1, Couleur:select:2, Effet:select:0","76x44 (x30):1,Crystal:2,Blue AB:1",194368,206,88
42,"Taille:select:1, Couleur:select:2, Effet:select:0","76x44 (x30):1,Crystal:2,Golden Shadow:1",982159,206,88
42,"Taille:select:1, Couleur:select:2, Effet:select:0","76x44 (x30):1,Crystal:2,Golden Teak:1",288052,206,88
42,"Taille:select:1, Couleur:select:2, Effet:select:0","76x44 (x30):1,Crystal:2,Silver Shade:1",982321,206,88
42,"Taille:select:1, Couleur:select:2, Effet:select:0","89x52 (x21):1,Crystal:2,Blue AB:1",632540,159,61
42,"Taille:select:1, Couleur:select:2, Effet:select:0","89x52 (x21):1,Crystal:2,Golden Shadow:1",982160,159,61
42,"Taille:select:1, Couleur:select:2, Effet:select:0","89x52 (x21):1,Crystal:2,Golden Teak:1",836783,159,61
42,"Taille:select:1, Couleur:select:2, Effet:select:0","89x52 (x21):1,Crystal:2,Silver Shade:1",982323,159,61
45,"Taille:select:1, Couleur:select:2, Effet:select:0","38x22 (x224):1,Crystal:2,Blue AB:1",181530,220,268
51,"Taille:select:1, Couleur:select:2, Effet:select:0","50x35 (x120):1,Crystal:2,Golden Shadow:1",982164,285,236
51,"Taille:select:1, Couleur:select:2, Effet:select:0","50x35 (x120):1,Crystal:2,Golden Teak:1",294632,285,236
51,"Taille:select:1, Couleur:select:2, Effet:select:0","63x43 (x50):1,Crystal:2,Golden Shadow:1",982165,136,96
51,"Taille:select:1, Couleur:select:2, Effet:select:0","63x43 (x50):1,Crystal:2,Golden Teak:1",826547,136,96
51,"Taille:select:1, Couleur:select:2, Effet:select:0","76x52 (x40):1,Crystal:2,Golden Shadow:1",982166,220,116
51,"Taille:select:1, Couleur:select:2, Effet:select:0","76x52 (x40):1,Crystal:2,Golden Teak:1",294633,220,116
51,"Taille:select:1, Couleur:select:2, Effet:select:0","89x62 (x21):1,Crystal:2,Golden Shadow:1",982167,183,38
51,"Taille:select:1, Couleur:select:2, Effet:select:0","89x62 (x21):1,Crystal:2,Golden Teak:1",839454,183,38
51,"Taille:select:1, Couleur:select:2, Effet:select:0","100x70 (x12):1,Crystal:2,Golden Teak:1",878095,139,8
53,"Taille:select:1, Couleur:select:2, Effet:select:0","63x51 (x30):1,Crystal:2,Golden Shadow:1",5046148,56,48
53,"Taille:select:1, Couleur:select:2, Effet:select:0","63x51 (x30):1,Crystal:2,Golden Teak:1",5046147,56,48
53,"Taille:select:1, Couleur:select:2, Effet:select:0","63x51 (x30):1,Crystal:2,Lilac:1",5039046,56,48
53,"Taille:select:1, Couleur:select:2, Effet:select:0","63x51 (x30):1,Crystal:2,Silver Shade:1",5046150,56,48
53,"Taille:select:1, Couleur:select:2, Effet:select:0","76x61 (x21):1,Crystal:2,Golden Shadow:1",5046152,86,51
53,"Taille:select:1, Couleur:select:2, Effet:select:0","76x61 (x21):1,Crystal:2,Golden Teak:1",5046151,86,51
53,"Taille:select:1, Couleur:select:2, Effet:select:0","76x61 (x21):1,Crystal:2,Lilac:1",5039053,86,51
53,"Taille:select:1, Couleur:select:2, Effet:select:0","76x61 (x21):1,Crystal:2,Silver Shade:1",5046154,86,51
53,"Taille:select:1, Couleur:select:2, Effet:select:0","89x72 (x8):1,Crystal:2,Golden Shadow:1",5046156,16,4
53,"Taille:select:1, Couleur:select:2, Effet:select:0","89x72 (x8):1,Crystal:2,Golden Teak:1",5046155,16,4
53,"Taille:select:1, Couleur:select:2, Effet:select:0","89x72 (x8):1,Crystal:2,Silver Shade:1",5046158,16,4
53,"Taille:select:1, Couleur:select:2, Effet:select:0","100x81 (x6):1,Crystal:2,Golden Shadow:1",5046160,30,0
53,"Taille:select:1, Couleur:select:2, Effet:select:0","100x81 (x6):1,Crystal:2,Golden Teak:1",5046159,30,0
53,"Taille:select:1, Couleur:select:2, Effet:select:0","100x81 (x6):1,Crystal:2,Silver Shade:1",5046162,30,0
54,"Taille:select:1, Couleur:select:2, Effet:select:0","76x44 (x40):1,Crystal:2,Golden Shadow:1",982173,71,78
54,"Taille:select:1, Couleur:select:2, Effet:select:0","76x44 (x40):1,Crystal:2,Golden Teak:1",969556,71,78
54,"Taille:select:1, Couleur:select:2, Effet:select:0","89x52 (x21):1,Crystal:2,Golden Shadow:1",982174,43,40
54,"Taille:select:1, Couleur:select:2, Effet:select:0","89x52 (x21):1,Crystal:2,Golden Teak:1",969559,43,40
54,"Taille:select:1, Couleur:select:2, Effet:select:0","100x59 (x18):1,Crystal:2,Golden Shadow:1",982170,142,34
54,"Taille:select:1, Couleur:select:2, Effet:select:0","100x59 (x18):1,Crystal:2,Golden Teak:1",608783,142,34
54,"Taille:select:1, Couleur:select:2, Effet:select:0","150x88 (x6):1,Crystal:2,Golden Teak:1",608784,27,10
58,"Taille:select:1, Couleur:select:2, Effet:select:0","94x117 (x1):1,Crystal:2,Blue AB:1",975640,89.3,445.3
